TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6
2988690,0,137714,50,H,17321,111,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2988691,0,137719,40,W,12544,321,150,visa,226,debit,87,,,,,4,2,0,0,1,3,0,0,1,0,2,0,18,4,14,14,14,,,,,,,477,,,,,477,,,,,,
2988692,0,137729,161,W,6174,490,150,visa,226,debit,87,,,yahoo.com,,3,2,0,0,0,3,0,0,3,0,2,0,7,3,244,112,107,112,107,,,,,244,,,,,244,,,,M0,F,F
2988693,0,137754,70,W,1257,111,150,mastercard,102,credit,87,,,aol.com,,3,3,0,0,2,2,0,0,2,0,2,0,8,3,175,175,175,448,60,,,,,284,,,,,448,,,,,,T
2988694,1,137754,240,W,15775,481,150,mastercard,102,credit,87,,,yahoo.com,,2,2,0,0,0,1,0,0,1,0,2,0,7,2,82,82,1,245,1,,,,,82,,,,,13,,,,M0,T,T
2988695,0,137770,100,W,11992,555,150,visa,226,debit,87,,,yahoo.com,,5,3,0,0,0,1,0,0,1,0,1,0,9,4,59,59,59,364,59,,,,,182,,,,,364,,,,M0,F,T
2988696,0,137822,50,H,15333,562,150,visa,226,credit,87,,,comcast.net,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2988697,0,137839,50,W,1393,480,150,mastercard,224,debit,87,,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,5,1,99,99,11,100,11,,,,,100,,,,,100,,,,,,F
2988698,0,137844,50,R,2616,327,150,discover,102,credit,87,,,hotmail.com,hotmail.com,733,803,0,534,0,548,0,349,0,300,574,0,401,366,0,,,,,,,50.58333206,0.583333015,,,,,,,,,,,,
2988699,0,137855,245.97,W,9500,321,150,visa,226,debit,87,0,,,,1,1,0,0,1,1,0,0,1,0,1,0,16,1,458,458,30,,,,,,,458,0,,,,458,T,T,T,,,T
2988700,0,137859,57.95,W,17188,321,150,visa,226,debit,87,,,,,51,52,0,0,58,40,0,0,36,0,40,0,303,41,244,244,9,,,,,,,196,,,,,293,,,,,,F
2988701,0,137866,25,S,15651,417,150,visa,226,debit,87,,,,hotmail.com,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,,,,,,,148.5833282,0.583333015,,,,,,,,,,,,
2988702,1,137879,450,H,17524,170,150,visa,195,credit,87,,,gmail.com,gmail.com,3,3,0,3,0,3,0,2,0,3,1,0,1,1,0,,,,,,,5.583333015,0.583333015,,,,,0,,,,,,,
2988703,0,137881,171,W,12695,490,150,visa,226,debit,87,3,,,,2,4,0,0,0,1,0,0,1,0,2,0,3,2,272,30,30,,,,,,,0,272,,,,272,T,T,T,M0,T,F
2988704,1,137916,15,W,9499,555,150,visa,226,debit,87,,,,,4,1,0,0,0,1,0,0,3,0,2,0,17,4,399,399,0,,,,,,,399,,,,,399,,,,M1,F,T
2988705,0,137931,200,R,8359,110,150,mastercard,102,credit,87,,418,gmail.com,gmail.com,1,1,0,1,0,1,0,1,0,1,1,0,3,1,368,368,,547,30,547,30,764.583313,0.583333015,,,,,,368,,,,,,
2988706,1,137934,450,H,17524,170,150,visa,195,credit,87,,,gmail.com,gmail.com,3,3,0,3,0,3,0,2,0,3,1,0,1,1,0,,,,,,,5.583333015,0.583333015,,,,,0,,,,,,,
2988707,0,137937,107.95,W,15484,418,150,visa,226,debit,87,2,,yahoo.com,,4,1,0,0,1,3,0,0,3,0,2,0,15,4,179,179,10,457,10,,,,,457,457,,,,180,T,T,T,,,T
2988708,0,137940,554,W,1238,310,150,mastercard,224,debit,87,524,,hotmail.com,,1,1,0,0,0,2,0,0,1,0,1,0,2,1,29,29,0,0,,,,,,29,0,,,,29,T,T,T,M0,F,T
2988709,0,137997,107.95,W,17188,321,150,visa,226,debit,87,5,,gmail.com,,5,6,0,0,1,4,0,0,4,0,3,0,25,3,35,35,10,153,0,,,,,36,36,,,,36,T,T,T,,,T
2988710,0,137997,100,R,9803,583,150,visa,226,credit,87,,,anonymous.com,anonymous.com,734,804,0,536,0,549,0,350,0,301,576,0,403,367,399,399,,,,,,295.5833435,0.583333015,,,,295,,,,,,,,
2988711,0,138005,77,W,16255,470,150,mastercard,137,credit,87,,,yahoo.com,,2,2,0,0,0,3,0,0,1,0,1,0,4,2,4,4,3,0,,,,,,19,,,,,19,,,,M1,T,F
2988712,0,138012,206.95,W,18350,472,150,visa,166,debit,87,,,gmail.com,,1,1,0,0,2,3,0,0,1,0,1,0,18,1,228,228,16,197,16,,,,,228,,,,,228,,,,,,T
2988713,0,138047,35,H,17188,321,150,visa,226,debit,87,,,gmail.com,aol.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2988714,0,138056,100,H,15494,111,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,483.5833435,0.583333015,,,,,0,,,,,,,
2988715,0,138063,15.5,W,6530,206,150,mastercard,166,debit,87,9,,yahoo.com,,1,2,0,0,0,1,0,0,1,0,2,0,3,1,57,57,27,57,27,,,,,0,57,,,,0,T,T,T,M1,F,F
2988716,0,138069,25,W,13481,199,150,mastercard,224,debit,87,,,anonymous.com,,3,2,0,0,1,2,0,0,3,0,2,0,22,3,286,286,9,483,9,,,,,483,,,,,483,,,,,,F
2988717,0,138071,75,H,6019,583,150,visa,226,credit,87,,,gmail.com,yahoo.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,
2988718,0,138078,53.97,W,9500,321,150,visa,226,debit,87,,,gmail.com,,107,84,0,0,83,67,0,0,55,0,66,0,384,85,0,,0,0,0,,,,,197,,,,,197,,,,,,F
2988719,0,138079,40,H,4966,468,150,visa,166,debit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2988720,0,138086,97.95,W,13833,111,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,3,2,0,0,1,0,1,0,30,1,426,426,0,0,,,,,,426,,,,,426,,,,,,F
2988721,0,138096,30,W,12544,321,150,visa,226,debit,87,,,hotmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,3,1,1,1,1,1,1,,,,,1,,,,,1,,,,M0,F,F
2988722,0,138115,100,S,3682,264,150,visa,162,credit,87,,,,yahoo.com,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2988723,0,138116,70,W,1804,161,150,mastercard,117,debit,87,20,,gmail.com,,3,2,0,0,1,1,0,0,2,0,2,0,12,3,394,394,132,364,132,,,,,394,394,,,,394,T,T,T,M1,F,T
2988724,0,138131,75,W,2443,555,150,visa,226,debit,87,,,gmail.com,,5,4,0,0,0,2,0,0,5,0,2,0,17,1,164,164,14,479,12,,,,,98,,,,,164,,,,M0,F,T
2988725,0,138174,70,W,10409,111,150,visa,226,debit,87,,,,,4,2,0,0,1,2,0,0,1,0,2,0,11,3,40,40,31,,,,,,,206,,,,,206,,,,,,T
2988726,0,138222,29,W,11207,361,150,visa,226,debit,87,2,,,,2,2,0,0,0,2,0,0,1,0,2,0,27,2,322,322,1,,,,,,,322,322,,,,322,T,T,T,M0,F,T
2988727,0,138227,50,W,16923,102,150,mastercard,117,debit,87,,,gmail.com,,4,2,0,0,1,5,0,0,1,0,2,0,21,3,395,395,6,287,6,,,,,456,,,,,456,,,,,,T
2988728,0,138228,129.95,W,18132,567,150,mastercard,117,debit,87,,,gmail.com,,2,1,0,0,2,1,0,0,1,0,1,0,12,2,102,102,18,137,18,,,,,137,,,,,137,,,,,,T
2988729,0,138234,47.95,W,2261,111,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,2,1,0,0,1,0,1,0,7,1,106,106,13,106,13,,,,,106,,,,,106,,,,,,T
2988730,0,138244,53.97,W,14079,360,150,mastercard,166,debit,87,,,,,3,2,0,0,1,2,0,0,0,0,1,0,2,2,0,,,,,,,,,24,,,,,24,,,,,,T
2988731,0,138269,100,W,13481,199,150,mastercard,224,debit,87,,,aol.com,,1,1,0,0,0,1,0,0,1,0,1,0,25,1,193,193,7,193,7,,,,,193,,,,,193,,,,M0,T,T
2988732,1,138293,136.99,W,9112,250,150,visa,226,debit,87,5,,gmail.com,,1,1,0,0,0,2,0,0,1,0,1,0,2,1,11,11,7,11,7,,,,,11,11,,,,11,T,T,T,M0,T,F
2988733,0,138299,135.5,W,11207,361,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,2,0,0,1,0,1,0,4,1,24,24,19,24,19,,,,,24,,,,,268,,,,M0,T,F
2988734,0,138331,311.95,W,7207,111,150,visa,226,debit,87,1,,msn.com,,1,1,0,0,1,1,0,0,1,0,1,0,13,1,457,457,28,457,28,,,,,457,425,,,,457,T,T,T,,,
2988735,0,138349,59,W,11157,215,150,visa,226,debit,87,,,ymail.com,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,0,,,,,,0,,,,,0,,,,M0,F,F
2988736,0,138366,100,W,16485,174,150,visa,226,debit,87,,,,,1,1,0,0,1,0,0,0,1,0,1,0,39,1,482,482,17,,,,,,,482,,,,,482,,,,,,T
2988737,0,138376,15.77,C,15885,545,185,visa,138,debit,,,0,gmail.com,gmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,0,,0,,,,0,,0,0,0,0,,,,M2,,
2988738,0,138383,92.99,W,9500,321,150,visa,226,debit,87,0,,gmail.com,,4,3,0,0,0,1,0,0,1,0,2,0,10,3,120,120,88,455,88,,,,,202,149,,,,455,T,T,T,M1,F,T
2988739,0,138387,50,W,11359,555,150,visa,226,debit,87,,,,,4,3,0,0,0,4,0,0,3,0,2,0,13,3,179,179,1,,,,,,,168,,,,,215,,,,M0,F,T
2988740,0,138390,50,R,18159,490,150,mastercard,190,credit,87,,,anonymous.com,anonymous.com,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2988741,0,138392,100,W,12695,490,150,visa,226,debit,87,,,,,1,2,0,0,0,0,0,0,1,0,1,0,5,1,151,151,76,,,,,,,90,,,,,480,,,,M0,T,T
2988742,0,138393,40,W,8965,245,150,visa,226,debit,87,,,gmail.com,,3,3,0,0,0,1,0,0,1,0,1,0,12,2,221,221,16,259,16,,,,,88,,,,,259,,,,M0,F,F
2988743,0,138419,92,W,7919,194,150,mastercard,202,debit,87,,,,,2,2,0,0,0,0,0,0,2,0,2,0,13,1,481,300,26,,,,,,,74,,,,,481,,,,M0,T,F
2988744,0,138428,107.95,W,10989,360,150,visa,166,debit,87,5,,,,2,3,0,0,1,1,0,0,1,0,3,0,12,2,455,455,59,,,,,,,455,301,,,,455,T,T,F,,,F
2988745,0,138438,25,S,11106,100,150,visa,226,credit,87,,,,gmail.com,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,,,,,,,144.5833282,0.583333015,,,,,,,,,,,,
2988746,0,138443,50,R,2616,327,150,discover,102,credit,87,,,hotmail.com,hotmail.com,734,804,0,536,0,549,0,350,0,301,576,0,403,367,0,,,,,,,29.58333206,0.583333015,,,,,,,,,,,,
2988747,0,138446,100,W,15280,532,150,mastercard,224,debit,87,,,,,2,5,0,0,0,0,0,0,1,0,1,0,17,2,148,91,9,,,,,,,9,,,,,155,,,,M0,T,F
2988748,0,138457,196,W,13108,215,150,visa,226,debit,87,,,,,1,1,0,0,1,0,0,0,1,0,1,0,4,1,91,91,28,,,,,,,91,,,,,91,,,,,,T
2988749,0,138467,4.471,C,17288,352,117,mastercard,195,credit,,,,hotmail.com,hotmail.com,1,2,0,1,0,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,7.583333015,0.583333015,0,,1,1,,1,,,,M2,,
2988750,0,138473,48.97,W,1764,158,150,visa,226,debit,87,11,,,,1,2,0,0,2,1,0,0,2,0,1,0,4,1,91,91,22,,,,,,,22,91,,,,91,T,T,T,,,F
2988751,0,138476,55.95,W,7919,194,150,mastercard,202,debit,87,,,gmail.com,,6,5,0,0,5,6,0,0,4,0,4,0,14,4,335,335,274,274,274,,,,,0,,,,,465,,,,,,F
2988752,0,138486,50,R,18159,490,150,mastercard,190,credit,87,,,anonymous.com,anonymous.com,1,2,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,0.583333015,0.583333015,,,,,,,,,,,,
2988753,0,138488,730.71,W,7919,194,150,mastercard,202,debit,87,1,,,,3,1,0,0,1,0,0,0,2,0,1,0,7,3,0,,,,,,,,,212,0,,,,212,T,T,F,,,F
2988754,0,138502,75,H,6542,174,150,visa,226,debit,87,,,verizon.net,,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2988755,0,138521,50,R,2616,327,150,discover,102,credit,87,,,hotmail.com,hotmail.com,734,804,0,536,0,549,0,350,0,301,576,0,403,367,0,,,,,,,29.58333206,0.583333015,,,,,,,,,,,,
2988756,0,138527,97.95,W,7919,194,150,mastercard,202,debit,87,8,,gmail.com,,2,1,0,0,2,2,0,0,2,0,1,0,10,2,91,91,28,364,28,,,,,364,273,,,,364,T,T,T,,,T
2988757,0,138528,34,W,15651,417,150,visa,226,debit,87,3,,gmail.com,,2,1,0,0,0,1,0,0,1,0,1,0,1,1,175,,175,215,175,,,,,215,215,,,,215,T,T,T,M0,F,T
2988758,0,138547,57.95,W,10989,360,150,visa,166,debit,87,0,,outlook.com,,3,1,0,0,1,1,0,0,1,0,1,0,6,3,0,,,182,84,,,,,476,476,,,,476,T,T,T,,,F
2988759,0,138549,44.5,W,7919,194,150,mastercard,202,debit,87,,,gmail.com,,1,1,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,,,,,0,,,,,202,,,,M0,T,F
2988760,0,138559,75,H,6542,174,150,visa,226,debit,87,,,verizon.net,,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,,,,,,,0.583333015,0.583333015,,,,,,,,,,,,
2988761,0,138584,450,W,11371,543,150,mastercard,224,debit,87,,,roadrunner.com,,4,5,0,0,0,2,0,0,1,0,1,0,28,3,451,451,0,451,0,,,,,156,,,,,451,,,,M0,T,T
2988762,0,138597,59,W,9500,321,150,visa,226,debit,87,21,,gmail.com,,10,3,0,0,0,2,0,0,2,0,1,0,22,9,43,43,21,423,21,,,,,387,423,,,,423,T,T,T,M1,F,T
2988763,0,138628,170.384,C,15885,545,185,visa,138,debit,,,,gmail.com,gmail.com,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,,,0,,0,,190.5833282,0.583333015,0,,0,0,327,0,,,,M2,,
2988764,0,138650,40,W,12598,111,150,visa,166,debit,87,,,,,1,1,0,0,1,0,0,0,0,0,1,0,2,1,30,30,30,,,,,,,30,,,,,30,,,,,,F
2988765,0,138670,80,W,11465,360,150,visa,166,debit,87,2,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,3,1,13,13,0,14,0,,,,,14,14,,,,14,T,T,T,M0,F,F
2988766,0,138672,214.95,W,13123,555,150,visa,226,debit,87,66,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,0,,,,,,0,0,,,,0,T,T,F,,,F
2988767,0,138680,59,W,7919,194,150,mastercard,202,debit,87,10,,gmail.com,,1,3,0,0,0,1,0,0,1,0,1,0,5,1,303,303,30,303,30,,,,,0,30,,,,427,T,T,T,M0,T,F
2988768,0,138681,75,S,18227,583,150,visa,226,credit,87,,,,gmail.com,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,,,,,0,,123.5833359,0.583333015,0,,,,,0,,,,,,
2988769,0,138689,75,S,1214,174,150,visa,226,credit,87,,,,comcast.net,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2988770,0,138694,100,W,6980,555,150,visa,226,debit,87,,,yahoo.com,,2,1,0,0,1,1,0,0,1,0,1,0,15,2,122,122,30,484,30,,,,,484,,,,,484,,,,,,T
2988771,0,138720,115,W,2538,476,150,visa,166,debit,87,697,,yahoo.com,,5,6,0,0,1,4,0,0,9,0,6,0,30,5,295,295,28,337,163,,,,,337,0,,,,101,T,T,F,M0,F,F
2988772,0,138730,60,W,12839,321,150,visa,226,debit,87,17,,yahoo.com,,2,1,0,0,0,1,0,0,1,0,1,0,11,2,45,45,0,170,0,,,,,170,423,,,,474,T,T,T,M1,T,F
2988773,0,138742,205.95,W,12260,236,150,visa,226,debit,87,14,,aol.com,,2,2,0,0,1,1,0,0,1,0,1,0,2,2,0,,,252,199,,,,,0,0,,,,252,T,T,T,,,T
2988774,0,138743,200,W,7919,194,150,mastercard,202,debit,87,,,gmail.com,,4,2,0,0,1,3,0,0,4,0,3,0,16,4,63,63,28,28,28,,,,,63,,,,,63,,,,,,F
2988775,0,138753,87,W,17217,111,150,visa,226,debit,87,5,,yahoo.com,,108,85,0,0,83,68,0,0,56,0,66,0,387,86,167,167,139,167,139,,,,,275,30,,,,453,T,T,F,M0,F,T
2988776,0,138759,50,W,9500,321,150,visa,226,debit,87,0,,,,2,3,0,0,0,2,0,0,3,0,2,0,11,1,354,354,25,,,,,,,87,255,,,,354,T,T,T,M0,T,F
2988777,0,138814,50,W,17217,111,150,visa,226,debit,87,,,,,3,2,0,0,2,3,0,0,2,0,2,0,38,3,62,62,0,,,,,,,478,,,,,478,,,,,,T
2988778,0,138844,50,R,2616,327,150,discover,102,credit,87,,,hotmail.com,hotmail.com,734,804,0,536,0,549,0,350,0,301,576,0,403,367,0,,,,,,,29.58333206,0.583333015,,,,,,,,,,,,
2988779,0,138873,77,W,12839,321,150,visa,226,debit,87,17,,yahoo.com,,2,1,0,0,0,1,0,0,1,0,1,0,11,2,45,45,0,170,0,,,,,170,423,,,,474,T,T,T,M1,T,F
2988780,0,138885,40,W,2803,100,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,0,0,1,0,4,1,152,152,30,152,30,,,,,152,,,,,152,,,,,,F
2988781,0,138899,50,W,10471,144,150,mastercard,224,debit,87,,,gmail.com,,1,2,0,0,2,3,0,0,1,0,1,0,20,1,455,455,22,242,22,,,,,301,,,,,455,,,,,,T
2988782,0,138905,445,W,7919,194,150,mastercard,202,debit,87,,,gmail.com,,4,4,0,0,1,4,0,0,11,0,2,0,24,4,179,59,0,30,0,,,,,179,,,,,234,,,,M0,T,T
2988783,0,138914,50,H,4966,468,150,visa,166,debit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,238.5833282,0.583333015,,,,,0,,,,,,,
2988784,0,138949,50,W,7919,194,150,mastercard,202,debit,87,,,gmail.com,,1,2,0,0,0,1,0,0,1,0,1,0,12,1,182,182,0,89,0,,,,,53,,,,,273,,,,M0,F,T
2988785,0,138957,107.95,W,8528,215,150,visa,226,debit,87,178,,,,1,3,0,0,1,0,0,0,1,0,1,0,8,1,106,106,18,,,,,,,31,106,,,,106,T,T,T,,,F
2988786,0,138966,600,W,6872,587,150,visa,226,debit,87,,,gmail.com,,10,7,0,0,2,6,0,0,5,0,4,0,37,7,293,138,0,423,0,,,,,423,,,,,423,,,,M0,T,T
2988787,0,138972,117,W,12695,490,150,visa,226,debit,87,3,,hotmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,3,1,263,263,217,263,217,,,,,263,263,,,,263,T,T,T,M0,T,F
2988788,0,138991,117,W,9500,321,150,visa,226,debit,87,493,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,0,,,,,,0,0,,,,0,T,F,F,M0,T,F
2988789,0,139010,107.95,W,14025,479,150,visa,226,debit,87,11,,yahoo.com,,94,75,0,0,99,65,0,0,56,0,61,0,431,82,484,484,4,476,61,,,,,398,483,,,,484,T,T,T,,,T
2988790,0,139043,87,W,7919,194,150,mastercard,202,debit,87,8,,yahoo.com,,11,12,0,0,12,9,0,0,7,0,11,0,55,11,348,348,29,348,29,,,,,348,348,,,,348,T,T,T,M0,F,T
2988791,0,139062,59,W,14605,528,150,visa,226,debit,87,5,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,3,1,104,104,91,104,91,,,,,104,104,,,,104,T,T,T,M0,T,T
2988792,0,139088,250,W,7919,194,150,mastercard,202,debit,87,,,,,1,1,0,0,0,0,0,0,1,0,1,0,2,1,91,91,91,,,,,,,91,,,,,118,,,,M0,F,F
2988793,0,139134,488,W,11371,543,150,mastercard,224,debit,87,,,roadrunner.com,,4,5,0,0,0,2,0,0,1,0,1,0,28,3,451,451,0,451,0,,,,,145,,,,,451,,,,M0,T,T
2988794,0,139136,2182,W,12570,462,150,visa,226,debit,87,,,hotmail.com,,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,,,0,,,,,,0,,,,,0,,,,,,T
2988795,0,139146,59,W,7919,194,150,mastercard,202,debit,87,,,gmail.com,,2,1,0,0,0,1,0,0,4,0,1,0,1,1,29,,13,0,,,,,,206,,,,,206,,,,M0,F,T
2988796,0,139150,34,W,7911,586,150,mastercard,224,credit,87,,,gmail.com,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,0,,,,,,0,,,,,0,,,,M0,F,T
2988797,0,139171,1242.47,W,6542,174,150,visa,226,debit,87,1,,gmail.com,,1,2,0,0,1,1,0,0,1,0,1,0,2,1,85,85,65,85,65,,,,,85,85,,,,85,T,T,T,,,T
2988798,0,139192,200,W,16630,242,150,visa,166,debit,87,,,,,2,3,0,0,1,2,0,0,1,0,2,0,14,1,446,446,29,,,,,,,447,,,,,447,,,,,,F
2988799,0,139216,60,W,4921,475,150,visa,226,debit,87,,,comcast.net,,3,3,0,0,1,1,0,0,3,0,2,0,26,2,470,,28,475,11,,,,,44,,,,,475,,,,,,T
2988800,0,139241,50,H,6019,583,150,visa,226,credit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,510.5833435,0.583333015,,,,,,,,,,,,
2988801,0,139261,100,W,7919,194,150,mastercard,202,debit,87,,,gmail.com,,4,2,0,0,4,3,0,0,3,0,2,0,11,4,241,241,28,30,28,,,,,241,,,,,241,,,,M0,F,T
2988802,0,139269,67.95,W,2884,490,150,visa,226,debit,87,,,gmail.com,,4,4,0,0,3,4,0,0,4,0,3,0,11,4,276,276,29,295,29,,,,,276,,,,,295,,,,,,F
2988803,0,139282,67.95,W,7919,194,150,mastercard,202,debit,87,1,,,,4,4,0,0,9,2,0,0,2,0,2,0,23,2,213,213,0,,,,,,,91,213,,,,213,T,T,T,,,F
2988804,0,139285,150,H,10838,143,150,visa,226,debit,87,,,hotmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,359.5833435,0.583333015,,,,,,,,,,,,
2988805,0,139312,12.5,W,17347,458,150,visa,226,credit,87,10,,,,1,1,0,0,0,0,0,0,1,0,1,0,0,0,4,,5,,,,,,,392,417,,,,423,T,T,T,M1,F,F
2988806,0,139329,102,W,12211,298,150,visa,226,debit,87,3,,,,1,1,0,0,0,0,0,0,1,0,1,0,2,1,154,154,155,,,,,,,155,155,,,,155,T,T,T,M0,F,T
2988807,0,139335,50,W,7900,345,150,mastercard,224,debit,87,50,,yahoo.com,,6,5,0,0,1,3,0,0,4,0,4,0,24,4,324,324,25,325,25,,,,,173,325,,,,325,T,T,T,,,T
2988808,0,139370,20,W,10057,225,150,mastercard,224,debit,87,7,,,,5,3,0,0,4,2,0,0,3,0,3,0,50,5,17,17,7,,,,,,,459,369,,,,391,T,T,T,,,F
2988809,0,139395,75,W,17188,321,150,visa,226,debit,87,,,,,1,1,0,0,1,1,0,0,1,0,1,0,3,1,44,44,33,,,,,,,44,,,,,44,,,,,,F
2988810,0,139395,40,W,9500,321,150,visa,226,debit,87,,,gmail.com,,2,2,0,0,0,1,0,0,1,0,1,0,6,1,41,41,0,41,0,,,,,0,,,,,41,,,,M1,T,T
2988811,0,139410,100,W,8802,543,150,mastercard,224,debit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,13,1,480,480,22,480,22,,,,,480,,,,,480,,,,,,F
2988812,0,139412,150,R,1740,399,150,american express,137,credit,87,,,anonymous.com,anonymous.com,2,2,0,2,0,2,0,3,0,2,3,0,3,2,345,345,,364,364,364,364,0.583333015,0.583333015,0,,,,230,0,,,,,,
2988813,0,139418,50,H,5645,481,150,mastercard,197,credit,87,,,cox.net,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,0.583333015,0.583333015,,,,,,,,,,,,
2988814,0,139430,300,W,14849,111,150,visa,226,debit,87,,,yahoo.com,,91,83,0,0,39,63,0,0,47,0,68,0,213,56,479,479,1,481,1,,,,,199,,,,,479,,,,M0,F,T
2988815,0,139441,40.5,W,16189,268,150,visa,166,debit,87,6,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,0,,,,,,0,0,,,,0,T,T,T,M1,T,F
2988816,0,139442,12.5,W,17347,458,150,visa,226,credit,87,,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,0,0,4,,0,0,,,,,,392,,,,,423,,,,M1,F,F
2988817,0,139444,30,W,10613,250,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,2,1,1,1,1,2,1,,,,,2,,,,,2,,,,M0,F,F
2988818,0,139445,117,W,18366,111,150,visa,226,debit,87,228,,gmail.com,,2,2,0,0,0,1,0,0,1,0,1,0,2,2,13,,4,130,4,,,,,13,130,,,,130,T,F,F,M0,T,T
2988819,0,139460,150,W,9003,300,150,visa,166,debit,87,,,,,7,7,0,0,0,17,0,0,7,0,10,0,119,6,434,434,21,,,,,,,435,,,,,435,,,,M0,T,F
2988820,0,139460,49,W,12260,236,150,visa,226,debit,87,21,,yahoo.com,,2,2,0,0,0,1,0,0,1,0,2,0,2,2,0,,,485,324,,,,,0,324,,,,485,T,T,T,M1,T,T
2988821,0,139463,107.95,W,16314,400,150,mastercard,224,debit,87,3,,comcast.net,,3,2,0,0,2,1,0,0,2,0,2,0,30,3,51,51,9,456,9,,,,,37,100,,,,9,T,T,T,,,T
2988822,0,139482,67.95,W,4921,475,150,visa,226,debit,87,5,,anonymous.com,,3,3,0,0,1,2,0,0,3,0,2,0,26,2,470,,0,0,,,,,,470,475,,,,475,T,T,T,,,T
2988823,0,139485,100,R,12781,399,150,american express,236,credit,87,,,anonymous.com,aol.com,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,,,,,,,830.583313,0.583333015,,,,,,,,,,,,
2988824,0,139520,100,R,9370,321,150,visa,226,credit,87,,,anonymous.com,anonymous.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2988825,0,139536,67.95,W,3508,514,150,mastercard,224,debit,87,5,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,0,,,,,,0,0,,,,0,T,T,T,,,F
2988826,0,139550,117,W,10856,268,150,visa,166,debit,87,2,,anonymous.com,,3,3,0,0,1,2,0,0,2,0,3,0,5,3,27,27,1,28,1,,,,,28,28,,,,28,T,T,T,M0,F,T
2988827,0,139553,99.95,W,12544,321,150,visa,226,debit,87,9,,gmail.com,,11,5,0,0,3,6,0,0,4,0,5,0,10,7,144,,70,296,14,,,,,470,284,,,,470,T,T,T,,,F
